"es_questionnaire_id","Usage_num_int_all","Usage_sum_duration","Usage_median_duration","Usage_num_int_5","Usage_num_int_530","Usage_num_int_30","Usage_quadratic","Nonusage_num_int_all","Nonusage_sum_duration","Nonusage_median_duration","Nonusage_num_int_5","Nonusage_num_int_530","Nonusage_num_int_30","Nonusage_quadratic","user_id","valence"
21,14,600.009000778198,8.49150013923645,14,0,0,0.222207292147359,14,2999.9909992218,112.121999979019,11,3,0,0.126587315929707,141,4
22,12,346.219000101089,15.1810001134872,12,0,0,0.178389350698621,12,3253.78099989891,172.085999965668,8,4,0,0.134685987817943,141,4
1,4,628.838000535965,161.209500074387,3,1,0,0.432316974695891,4,2971.16199946404,641.296499848366,2,2,0,0.465439125980196,142,5
2,2,404.117000102997,202.058500051498,1,1,0,0.982799124918958,2,3195.882999897,1597.9414999485,1,0,1,0.889541275287335,142,5
3,3,871.239000320435,10.7820000648499,2,1,0,0.962163422663499,3,2728.76099967957,538.684000015259,1,1,1,0.651542198480524,142,5
4,8,441.766999959946,61.1750000715256,8,0,0,0.161244433863977,8,3158.23300004005,140.712000012398,5,3,0,0.252055146027956,142,4
5,2,165.914000034332,82.9570000171661,2,0,0,0.95111087140379,2,3434.08599996567,1717.04299998283,0,1,1,0.531485329217058,142,5
6,1,4.73399996757507,4.73399996757507,1,0,0,1,1,3595.26600003242,3595.26600003242,0,0,1,1,142,6
7,1,38.2279999256134,38.2279999256134,1,0,0,1,1,3561.77200007439,3561.77200007439,0,0,1,1,142,5
8,3,643.828000068665,307.269000053406,1,2,0,0.496637622266274,3,2956.17199993134,148.087000131607,2,0,1,0.898449126636215,142,5
9,2,2061.73500037193,1030.86750018597,1,0,1,0.997861376215071,2,1538.26499962807,769.132499814034,0,2,0,0.66431843538383,142,5
10,2,494.399000167847,247.199500083923,1,1,0,0.88210821253717,2,3105.60099983215,1552.80049991608,0,1,1,0.599719681857284,142,5
11,2,666.69000005722,333.34500002861,1,1,0,0.958234135574492,1,2933.30999994278,2933.30999994278,0,0,1,1,142,5
1,2,11.1010000705719,5.55050003528595,2,0,0,0.500113156374282,2,3588.89899992943,1794.44949996471,0,1,1,0.781228841453159,146,4
2,5,164.06800031662,12.7260000705719,5,0,0,0.38689095977844,5,3435.93199968338,147.340000152588,3,1,1,0.585731326693457,146,4
3,6,1234.85699987411,108.866500020027,4,2,0,0.368794434261706,6,2365.14300012589,188.621500015259,4,2,0,0.428362742080107,146,4
4,6,1635.25099945068,5.92699992656708,4,2,0,0.606509261348198,6,1964.74900054932,294.978000164032,3,3,0,0.280825993489207,146,4
5,2,11.4569997787476,5.72849988937378,2,0,0,0.500373179201481,2,3588.54300022125,1794.27150011063,0,1,1,0.685231872466794,146,4
6,2,10.7550001144409,5.37750005722046,2,0,0,0.50275957684389,2,3589.24499988556,1794.62249994278,1,0,1,0.888179217454443,146,4
7,1,14.8410000801086,14.8410000801086,1,0,0,1,1,3585.15899991989,3585.15899991989,0,0,1,1,146,4
8,2,135.112000226974,67.5560001134872,2,0,0,0.510446880882137,3,3464.88799977303,1321.04299974442,0,3,0,0.383509442432446,146,4
9,6,426.901999950409,48.6085000038147,6,0,0,0.339194545794911,6,3173.09800004959,361.026500105858,3,3,0,0.280645808645214,146,4
10,3,1800.29299998283,845.273999929428,1,2,0,0.499933436965502,2,1799.70700001717,899.853500008583,0,2,0,0.554826118229962,146,5
11,1,4.09400010108948,4.09400010108948,1,0,0,1,1,3595.90599989891,3595.90599989891,0,0,1,1,146,5
12,8,699.886999845505,27.8009999990463,7,1,0,0.506273622410738,8,2900.1130001545,153.56400001049,5,3,0,0.313549879301029,146,4
13,2,3332.14400005341,1666.0720000267,1,0,1,0.995871880102047,1,267.855999946594,267.855999946594,1,0,0,1,146,5
14,2,2704.98199987411,1352.49099993706,1,0,1,0.995596400821797,1,895.018000125885,895.018000125885,0,1,0,1,146,5
15,2,3562.08999991417,1781.04499995708,1,0,1,0.997230753999319,1,37.9100000858307,37.9100000858307,1,0,0,1,146,4
16,2,3097.71300005913,1548.85650002956,1,0,1,0.995652728043338,1,502.286999940872,502.286999940872,0,1,0,1,146,5
17,2,3519.39599990845,1759.69799995422,1,0,1,0.997946079141988,1,80.6040000915527,80.6040000915527,1,0,0,1,146,5
18,5,1094.64400053024,5.67900013923645,3,2,0,0.489104095095353,5,2505.35599946976,506.083999872208,1,4,0,0.233253347349036,146,5
19,3,2532.73799991608,5.71199989318848,2,0,1,0.99164966013511,3,1067.26200008392,301.210000038147,1,2,0,0.417742569613998,146,5
20,3,14.853000164032,5.54099988937378,3,0,0,0.345336655494267,3,3585.14699983597,1298.32999992371,0,3,0,0.35141863827065,146,4
21,4,178.965000152588,50.0950000286102,4,0,0,0.334229492564747,4,3421.03499984741,658.326499938965,1,2,1,0.394092733679961,146,4
22,3,82.5049998760223,7.25200009346008,3,0,0,0.721450737679222,3,3517.49500012398,904.614000082016,1,1,1,0.521571703224894,146,5
23,7,3380.47699975967,41.375,5,2,0,0.456566469555406,6,219.523000240326,34.3479999303818,6,0,0,0.186338831059315,146,5
24,2,119.648000001907,59.8240000009537,2,0,0,0.908851383680833,3,3480.35199999809,574.594000101089,1,1,1,0.659322901505321,146,4
25,2,2214.41100001335,1107.20550000668,1,0,1,0.997370711469011,1,1385.58899998665,1385.58899998665,0,1,0,1,146,5
26,2,13.925999879837,6.96299993991852,2,0,0,0.5018018971446,2,3586.07400012016,1793.03700006008,0,1,1,0.73795398503804,146,4
27,4,412.753000736237,21.949000120163,3,1,0,0.793840175428906,4,3187.24699926376,783.754499793053,1,3,0,0.35655184266072,146,4
28,5,650.203000068665,69.6240000724792,4,1,0,0.34437699163272,5,2949.79699993134,305.715000152588,2,3,0,0.378356721215765,146,4
1,4,262.703000068665,25.6924999952316,4,0,0,0.67318987066345,4,3337.29699993134,826.838999986649,0,4,0,0.283714616914461,149,4
2,5,30.1830003261566,5.10500001907349,5,0,0,0.287564558727519,5,3569.81699967384,868.719999790192,2,3,0,0.326524142224278,149,4
3,7,222.601999759674,5.86299991607666,7,0,0,0.521827707687104,7,3377.39800024033,235.707000017166,4,3,0,0.297827211914772,149,4
4,5,748.425999403,16.0319998264313,3,2,0,0.458355203545516,5,2851.574000597,604.207000255585,2,3,0,0.324014114318363,149,4
5,5,161.514999628067,10.4439997673035,5,0,0,0.477750709985058,5,3438.48500037193,511.421000003815,2,3,0,0.363661862447819,149,4
6,3,56.1019997596741,15.7399997711182,3,0,0,0.398637965441417,3,3543.89800024033,776.28200006485,1,1,1,0.609331411450094,149,4
7,2,251.352999925613,125.676499962807,2,0,0,0.976662673508651,1,3348.64700007439,3348.64700007439,0,0,1,1,149,4
8,2,2752.07500004768,1376.03750002384,1,0,1,0.996751023419587,1,847.924999952316,847.924999952316,0,1,0,1,149,4
9,2,90.1770000457764,45.0885000228882,2,0,0,0.925878827030226,2,3509.82299995422,1754.91149997711,0,1,1,0.535744091606938,149,4
10,5,2554.02199983597,58.5,3,2,0,0.475201678836618,4,1045.97800016403,26.5644999742508,3,1,0,0.87094886370252,149,3
11,8,1662.02399945259,116.487999916077,5,3,0,0.250502796972208,8,1937.97600054741,242.946000099182,5,3,0,0.165211828309543,149,5
12,4,621.172000169754,56.5284999608994,3,1,0,0.681068820533994,3,2978.82799983025,458.436000108719,1,1,1,0.718673093722566,149,4
13,5,1705.48299956322,63.1269998550415,3,2,0,0.506726686182311,4,1894.51700043678,355.213500261307,2,2,0,0.467349678697164,149,4
14,2,3225.45700001717,1612.72850000858,1,0,1,0.991937787355872,2,374.542999982834,187.271499991417,1,1,0,0.710833784524889,149,3
15,3,19.731999874115,6.67000007629395,3,0,0,0.406878793208878,3,3580.26800012589,565.591000080109,0,2,1,0.582532610080838,149,3
16,2,1220.5,610.25,1,1,0,0.993077792170984,1,2379.5,2379.5,0,0,1,1,149,4
1,4,139.115999937057,11.493499994278,4,0,0,0.614293619388979,4,3460.88400006294,811.052000045776,0,4,0,0.27156173334932,152,4
2,6,263.330999851227,34.0979999303818,6,0,0,0.268606674962488,6,3336.66900014877,552.541999936104,1,5,0,0.203245839872228,152,4
3,3,1576.28999996185,247.441999912262,2,1,0,0.522150133652184,3,2023.71000003815,886.303999900818,1,2,0,0.451881111363794,152,4
4,5,650.631000041962,51.9020001888275,4,1,0,0.412885338712784,5,2949.36899995804,595.509000062943,2,3,0,0.334882308470896,152,3
5,3,1054.26699995995,14.8629999160767,2,1,0,0.970473115621675,2,2545.73300004005,1272.86650002003,0,1,1,0.613461600721436,152,4
6,2,33.1160001754761,16.558000087738,2,0,0,0.530254017490021,2,3566.88399982452,1783.44199991226,0,1,1,0.69756029494235,152,4
7,5,183.6119992733,11.8459997177124,5,0,0,0.502732672221611,5,3416.3880007267,744.070000171661,1,4,0,0.298562261355419,152,3
8,3,17.5229997634888,3.07099986076355,3,0,0,0.487416456496172,3,3582.47700023651,606.922000169754,0,2,1,0.512275910953266,152,4
9,4,35.5230002403259,9.97899997234344,4,0,0,0.292770427921254,4,3564.47699975967,957.365000009537,0,4,0,0.276644823839108,152,2
10,3,40.5060002803802,12.6750001907349,3,0,0,0.338720547834215,3,3559.49399971962,765.575999975204,1,1,1,0.648006892680852,152,3
11,4,36.1380004882812,11.136500120163,4,0,0,0.292693229693312,4,3563.86199951172,629.351999878883,1,2,1,0.413405718363286,152,4
12,2,15.8910000324249,7.94550001621246,2,0,0,0.591528771388801,2,3584.10899996758,1792.05449998379,1,0,1,0.863198346994885,152,4
13,2,17.0800001621246,8.54000008106232,2,0,0,0.705054874937547,2,3582.91999983788,1791.45999991894,0,1,1,0.595172756951484,152,3
14,6,1454.06300020218,105.415999889374,4,2,0,0.374993459189918,6,2145.93699979782,91.5154999494553,4,2,0,0.421204286456061,152,2
15,6,116.16700053215,8.40650010108948,6,0,0,0.513664985201439,6,3483.83299946785,502.620499968529,2,4,0,0.287600908104288,152,2
16,5,1047.13199949265,114.457999944687,3,2,0,0.422486787149061,5,2552.86800050735,523.259000301361,1,4,0,0.276654950007674,152,3
17,6,1628.65500044823,11.1725001335144,5,1,0,0.869440266489682,5,1971.34499955177,557.199000120163,2,3,0,0.314653148519478,152,3
18,9,790.951999902725,12.9219999313354,8,1,0,0.389043325185398,9,2809.04800009727,243.782999992371,6,3,0,0.151925136500844,152,2
19,6,1373.8689994812,175.863999843597,4,2,0,0.307227830055168,6,2226.1310005188,296.104000091553,3,3,0,0.274115093744513,152,3
20,11,790.998999595642,50.3379998207092,10,1,0,0.254327732106003,10,2809.00100040436,233.516500115395,6,4,0,0.15083232939424,152,3
21,2,206.34299993515,103.171499967575,2,0,0,0.970159952197633,2,3393.65700006485,1696.82850003242,0,1,1,0.579001056778548,152,4
22,6,193.999000072479,11.8050000667572,6,0,0,0.503898397902436,6,3406.00099992752,525.713000059128,2,4,0,0.257992566224409,152,4
23,2,152.78600025177,76.393000125885,2,0,0,0.80384743585889,2,3447.21399974823,1723.60699987411,0,1,1,0.763755944420461,152,4
24,6,1173.77799987793,163.981499910355,4,2,0,0.299960020356458,5,2426.22200012207,398.968999862671,2,3,0,0.315664495371702,152,4
1,6,643.670999765396,67.8020000457764,6,0,0,0.314556605032061,6,2956.3290002346,347.120000123978,3,3,0,0.292734814411148,153,5
2,6,169.980000019073,30.8439998626709,6,0,0,0.210206621575566,5,3430.01999998093,607.963999986649,2,2,1,0.406216374550114,153,2
3,2,24.5590000152588,12.2795000076294,2,0,0,0.533416371971475,2,3575.44099998474,1787.72049999237,0,1,1,0.730232797821293,153,5
4,5,260.772000074387,55.1440000534058,5,0,0,0.284140447664408,5,3339.22799992561,174.592000007629,3,1,1,0.606026783980953,153,5
5,5,198.766000270844,30.941999912262,5,0,0,0.339838310089813,5,3401.23399972916,413.888999938965,2,3,0,0.38572683235335,153,4
6,11,753.784999608994,43.8689999580383,10,1,0,0.22954052292382,11,2846.21500039101,152.53400015831,9,2,0,0.213330531379703,153,4
7,11,1383.76000070572,51.201000213623,9,2,0,0.22920343137656,11,2216.23999929428,72.5769999027252,9,2,0,0.251371359994211,153,5
8,1,3600,3600,0,0,1,1,0,0,0,0,0,0,1,153,4
9,9,335.790999889374,32.4869999885559,9,0,0,0.145327670777845,9,3264.20900011063,67.6579999923706,6,3,0,0.330284530393525,153,5
10,3,105.736999988556,40.1340003013611,3,0,0,0.485838019029356,3,3494.26300001144,913.585999965668,1,1,1,0.605539798746095,153,4
11,8,320.427999258041,37.0685000419617,8,0,0,0.149059293838683,8,3279.57200074196,298.020500063896,4,4,0,0.230733622533095,153,4
12,9,2027.50800013542,114.927999973297,6,3,0,0.20843211502881,9,1572.49199986458,92.125,8,1,0,0.340683236327328,153,4
13,2,1230.65400004387,615.327000021935,1,1,0,0.991659044697909,2,2369.34599995613,1184.67299997807,0,2,0,0.519164527452068,153,4
14,2,235.973999977112,117.986999988556,2,0,0,0.974219644945472,1,3364.02600002289,3364.02600002289,0,0,1,1,153,5
15,12,1133.62600064278,85.5789999961853,12,0,0,0.125377775946266,12,2466.37399935722,41.6559998989105,11,1,0,0.435682253480948,153,6
16,2,46.2670001983643,23.1335000991821,2,0,0,0.799510261670156,2,3553.73299980164,1776.86649990082,1,0,1,0.941060204086425,153,5
17,9,2167.77500009537,100.641000270844,8,1,0,0.463763885784556,8,1432.22499990463,106.110999941826,7,1,0,0.262147583384507,153,4
18,1,2.88900017738342,2.88900017738342,1,0,0,1,1,3597.11099982262,3597.11099982262,0,0,1,1,153,4
19,11,907.828000068665,64.8210000991821,10,1,0,0.198835828833426,11,2692.17199993134,105.62700009346,8,3,0,0.264792580633514,153,5
20,5,193.68399977684,36.0460000038147,5,0,0,0.273833173846852,5,3406.31600022316,777.066999912262,2,3,0,0.297310542065089,153,4
21,5,314.781999826431,42.1389999389648,5,0,0,0.394326757528067,5,3285.21800017357,671.543000221252,0,5,0,0.220611512288123,153,4
22,5,155.05999994278,33.0599999427795,5,0,0,0.311916229809531,5,3444.94000005722,793.248000144958,2,2,1,0.385992418676695,153,4
23,9,494.277000665665,53.6949999332428,9,0,0,0.146519824522871,9,3105.72299933434,110.93199968338,7,2,0,0.310291350136887,153,4
24,2,3384.35700011253,1692.17850005627,0,1,1,0.54113266342632,1,215.642999887466,215.642999887466,1,0,0,1,153,3
25,6,217.332000255585,35.0694999694824,6,0,0,0.258162470896648,5,3382.66799974442,484.042999744415,0,5,0,0.266790670863523,153,4
26,3,109.073000192642,48.0640001296997,3,0,0,0.434312577932003,3,3490.92699980736,515.4359998703,1,1,1,0.7096871965282,153,4
27,2,30.6220002174377,15.3110001087189,2,0,0,0.677749871091308,2,3569.37799978256,1784.68899989128,0,1,1,0.716241914882571,153,5
28,6,2855.40400028229,36.6024998426437,5,0,1,0.901332847840123,5,744.595999717712,156.554000139236,4,1,0,0.341033931236432,153,5
1,7,2653.28500008583,72.6879999637604,5,2,0,0.490943741944901,6,946.714999914169,59.3155000209808,5,1,0,0.371491120935017,155,3
2,7,800.490000009537,20.3649997711182,6,1,0,0.701928194510027,7,2799.50999999046,164.301000118256,5,2,0,0.436566319767852,155,5
3,12,1299.40100026131,12.2175002098083,11,1,0,0.540171953770109,12,2300.59899973869,115.332499861717,10,2,0,0.180873046091008,155,3
4,3,1529.44200015068,9.58300018310547,2,1,0,0.985079941225702,2,2070.55799984932,1035.27899992466,0,2,0,0.678523785835366,155,5
5,7,1227.3850004673,48.5160000324249,6,1,0,0.454817574908308,6,2372.6149995327,390.199000000954,2,4,0,0.184396996413192,155,5
6,4,167.494000196457,19.2930001020432,4,0,0,0.617387193270304,4,3432.50599980354,327.475499987602,2,1,1,0.67154629159751,155,5
7,2,1634.77600002289,817.388000011444,1,1,0,0.964149223914464,1,1965.22399997711,1965.22399997711,0,0,1,1,155,5
8,3,118.822999954224,8.27999997138977,3,0,0,0.831724066641031,3,3481.17700004578,1381.59000015259,1,1,1,0.503762906164785,155,5
9,6,509.90499997139,50.0175000429153,5,1,0,0.421075140916225,5,3090.09500002861,586.490000009537,2,3,0,0.339838301462752,155,5
10,6,2799.2060008049,486.056000232697,3,3,0,0.25611502713093,6,800.793999195099,151.02999985218,6,0,0,0.257945596873237,155,5
11,3,398.674999952316,24.4700000286102,2,1,0,0.835764435065156,3,3201.32500004768,993.438999891281,0,3,0,0.382768157722469,155,5
12,9,2053.45200037956,89.8949999809265,6,3,0,0.250089685418476,9,1546.54799962044,98.7030000686646,7,2,0,0.228602535478336,155,5
13,9,765.800999403,36.5809998512268,8,1,0,0.300807144570947,8,2834.199000597,104.513500094414,6,2,0,0.374951051607863,155,5
14,4,135.890000104904,26.8495000600815,4,0,0,0.448505168895049,4,3464.1099998951,348.760499954224,2,1,1,0.661419138081286,155,5
15,3,2429.3569996357,70.2249999046326,2,0,1,0.909323309455509,2,1170.6430003643,585.321500182152,1,1,0,0.677180479066063,155,5
16,5,231.453000068665,50.0449998378754,5,0,0,0.314326755256575,5,3368.54699993134,152.151999950409,3,1,1,0.457830989060231,155,5
17,9,1211.98900032043,10.6419999599457,8,1,0,0.578198101591732,8,2388.01099967957,251.330499887466,4,4,0,0.224237533630454,155,5
18,10,888.537000179291,14.7005000114441,9,1,0,0.443093892462228,9,2711.46299982071,32.5350000858307,8,0,1,0.670774243142791,155,5
1,1,8.93100023269653,8.93100023269653,1,0,0,1,1,3591.0689997673,3591.0689997673,0,0,1,1,156,5
2,6,710.071999549866,68.254499912262,5,1,0,0.378678741274936,5,2889.92800045013,236.326000213623,3,1,1,0.620440784132201,156,5
3,5,501.553000211716,55.3120000362396,5,0,0,0.336642818506934,4,3098.44699978828,777.091500043869,0,4,0,0.280758758262621,156,5
4,1,7.09600019454956,7.09600019454956,1,0,0,1,1,3592.90399980545,3592.90399980545,0,0,1,1,156,5
5,2,26.4179999828339,13.2089999914169,2,0,0,0.594681176840465,2,3573.58200001717,1786.79100000858,1,0,1,0.966120678492635,156,5
6,9,1838.69199991226,59.2560000419617,8,1,0,0.674907966599989,9,1761.30800008774,167.398000001907,7,2,0,0.152821622531718,156,5
7,4,563.111000061035,94.7054998874664,3,1,0,0.515035406270609,4,3036.88899993896,572.928500056267,1,3,0,0.390056053226296,156,6
8,3,1474.81900024414,223.771000146866,2,1,0,0.739414573241515,3,2125.18099975586,559.524999856949,0,3,0,0.392100621094229,156,6
9,4,943.18700003624,28.5640000104904,3,1,0,0.871333210335608,4,2656.81299996376,686.047500014305,2,2,0,0.386817555491897,156,5
10,3,638.055999755859,22.1150000095367,2,1,0,0.902086430254005,3,2961.94400024414,1159.19400000572,0,3,0,0.366748969700913,156,5
11,3,62.0859999656677,8.11199998855591,3,0,0,0.652182803664124,3,3537.91400003433,1161.1859998703,0,2,1,0.394396545586028,156,6
12,2,1291.17299985886,645.586499929428,1,1,0,0.994562457941652,2,2308.82700014114,1154.41350007057,0,1,1,0.771267777167742,156,6
13,2,1434.56999993324,717.284999966621,1,1,0,0.99767587755034,2,2165.43000006676,1082.71500003338,0,2,0,0.522076550999807,156,6
14,1,2.2409999370575,2.2409999370575,1,0,0,1,1,3597.75900006294,3597.75900006294,0,0,1,1,156,6
15,7,654.012000322342,33.2049999237061,6,1,0,0.419865309464551,7,2945.98799967766,75.8310000896454,4,2,1,0.436524025286577,156,6
16,3,126.763000011444,48.1890001296997,3,0,0,0.487820540194948,3,3473.23699998856,1019.81500005722,0,3,0,0.344503496050509,156,6
17,2,654.742999792099,327.371499896049,1,1,0,0.992365293730417,2,2945.2570002079,1472.62850010395,0,1,1,0.730650888215534,156,5
18,3,52.4880001544952,21.3989999294281,3,0,0,0.433187908413828,3,3547.5119998455,1376.79899978638,1,1,1,0.490385399160807,156,5
19,5,969.172000169754,108.75,4,1,0,0.420629780839362,5,2630.82799983025,147.144000053406,3,2,0,0.422247886068467,156,5
20,3,74.6110000610352,15.9790000915527,3,0,0,0.591691332335783,3,3525.38899993896,678.403000116348,1,1,1,0.648956800465473,156,5
21,2,1987.36199998856,993.680999994278,1,0,1,0.99343707064882,1,1612.63800001144,1612.63800001144,0,1,0,1,156,5
22,2,186.369999885559,93.1849999427795,2,0,0,0.988328829345928,2,3413.63000011444,1706.81500005722,0,1,1,0.534078437188009,156,5
23,5,1377.88399982452,78.3810000419617,3,2,0,0.435979762085648,4,2222.11600017548,538.080000162125,2,2,0,0.351206351076891,156,6
24,2,871.430999755859,435.71549987793,1,1,0,0.937521404694892,2,2728.56900024414,1364.28450012207,0,1,1,0.602497484692036,156,5
25,4,2481.38600039482,28.7805001735687,3,0,1,0.951855061007913,4,1118.61399960518,217.193999886513,3,1,0,0.433730194170619,156,6
26,3,1084.09399986267,35.8999998569489,2,1,0,0.930419351875308,3,2515.90600013733,433.023000240326,0,3,0,0.501396140627805,156,5
1,3,1325.58799982071,358.656999826431,1,2,0,0.600066343323611,2,2274.41200017929,1137.20600008965,0,2,0,0.527348952497169,158,5
2,4,291.743000030518,63.6579999923706,4,0,0,0.416733120223439,3,3308.25699996948,398.521999835968,1,1,1,0.672990114514191,158,5
3,4,511.09099984169,108.388000011444,4,0,0,0.442914342002332,3,3088.90900015831,1330.78199982643,1,2,0,0.482165408419591,158,5
4,3,609.292999744415,195.746999979019,2,1,0,0.551521339993246,3,2990.70700025558,676.733000040054,1,1,1,0.611278325149115,158,5
5,7,781.488999843597,62.8680000305176,6,1,0,0.291207875525668,7,2818.5110001564,246.072999954224,4,3,0,0.276577730795258,158,5
6,8,1004.66599988937,21.4854998588562,7,1,0,0.609471897872553,8,2595.33400011063,218.056500077248,5,3,0,0.25985973295884,158,5
7,5,1019.8029999733,107.345999956131,4,1,0,0.509445099343872,5,2580.1970000267,488.858999967575,2,3,0,0.254585923312296,158,5
8,14,1364.83500027657,59.6445001363754,13,1,0,0.161700654433553,13,2235.16499972343,82.5069999694824,10,3,0,0.150714790849585,158,5
9,7,334.106000185013,22.8520002365112,7,0,0,0.332242332522554,7,3265.89399981499,99.5829999446869,4,3,0,0.289362110722013,158,5
10,5,727.155999898911,12.9909999370575,4,1,0,0.517050703703035,4,2872.84400010109,201.479000091553,2,1,1,0.748678358828744,158,5
11,10,1378.20300006866,79.1745001077652,9,1,0,0.24872489221632,10,2221.79699993134,67.4014999866486,7,3,0,0.304705120798091,158,5
12,7,2172.55400037766,274.66100025177,5,2,0,0.222900897646368,7,1427.44599962234,42.3440001010895,6,1,0,0.563102050450609,158,5
13,5,1447.07300066948,51.2190003395081,4,1,0,0.739245598056149,5,2152.92699933052,293.159999847412,3,2,0,0.405752021120919,158,5
14,6,268.756999969482,11.5030000209808,6,0,0,0.445312981854869,6,3331.24300003052,410.768499970436,2,4,0,0.266692643291951,158,5
15,14,1004.73399996758,44.9864999055862,14,0,0,0.139733202435049,14,2595.26600003242,108.913499951363,11,3,0,0.170670145213714,158,5
16,12,1909.64300012589,82.5224999189377,10,2,0,0.188764881047591,11,1690.35699987411,155.134000062943,10,1,0,0.124497206646936,158,5
17,5,1500.96399998665,56.0980000495911,4,1,0,0.759364807496968,5,2099.03600001335,85.9019999504089,3,2,0,0.638456967804021,158,5
18,6,386.424000024796,21.7589999437332,6,0,0,0.577180571282452,6,3213.5759999752,342.566999912262,2,4,0,0.324014374098209,158,5
19,5,1875.3100001812,245.282999992371,3,2,0,0.305943716458971,4,1724.6899998188,377.787499904633,1,3,0,0.356989794208774,158,5
20,6,2365.67699980736,156.353999972343,4,2,0,0.540373298510759,6,1234.32300019264,167.364000082016,4,2,0,0.246314044517786,158,5
21,5,1430.61400008202,117.361000061035,4,1,0,0.641766251026216,4,2169.38599991798,248.176499962807,2,2,0,0.609660319652724,158,5
22,11,762.161998748779,16.2749998569489,10,1,0,0.255119355854765,10,2837.83800125122,243.011000156403,6,4,0,0.137089378225406,158,5
23,6,2044.87899971008,107.756000161171,4,2,0,0.393422717369349,5,1555.12100028992,270.628000020981,4,1,0,0.371062594643518,158,5
1,2,30.3979997634888,15.1989998817444,2,0,0,0.767494711644423,2,3569.60200023651,1784.80100011826,0,1,1,0.509896077162644,162,6
2,2,5.43999981880188,2.71999990940094,2,0,0,0.506369555002264,2,3594.5600001812,1797.2800000906,0,1,1,0.509100350691897,162,5
3,5,2077.63700008392,304.506000041962,2,3,0,0.432594095699585,5,1522.36299991608,267.256999969482,4,1,0,0.247084082545014,162,5
4,8,858.823000192642,35.0494999885559,7,1,0,0.380082462653221,8,2741.17699980736,107.656999945641,6,2,0,0.47192734351321,162,5
5,2,457.619999885559,228.80999994278,1,1,0,0.991418635375335,2,3142.38000011444,1571.19000005722,0,1,1,0.821317043014746,162,5
6,1,2.99699974060059,2.99699974060059,1,0,0,1,1,3597.0030002594,3597.0030002594,0,0,1,1,162,6
7,2,3.62899971008301,1.8144998550415,2,0,0,0.642153661470395,2,3596.37100028992,1798.18550014496,0,1,1,0.500103516929068,162,6
8,1,7.05200004577637,7.05200004577637,1,0,0,1,1,3592.94799995422,3592.94799995422,0,0,1,1,162,6
9,1,3.24399995803833,3.24399995803833,1,0,0,1,1,3596.75600004196,3596.75600004196,0,0,1,1,162,6
10,2,2833.22000002861,1416.61000001431,1,0,1,0.99557600489119,1,766.77999997139,766.77999997139,0,1,0,1,162,6
11,1,2.23699998855591,2.23699998855591,1,0,0,1,1,3597.76300001144,3597.76300001144,0,0,1,1,162,5
12,1,1.79999995231628,1.79999995231628,1,0,0,1,1,3598.20000004768,3598.20000004768,0,0,1,1,162,4
13,1,2.21900010108948,2.21900010108948,1,0,0,1,1,3597.78099989891,3597.78099989891,0,0,1,1,162,6
1,2,6.78199982643127,3.39099991321564,2,0,0,0.501774260075833,2,3593.21800017357,1796.60900008678,0,1,1,0.563906564004831,169,4
2,5,18.0069997310638,3.80200004577637,5,0,0,0.208306480136647,5,3581.99300026894,416.691999912262,2,2,1,0.549591398726163,169,4
3,7,21.3820006847382,2.41799998283386,7,0,0,0.182714729739003,7,3578.61799931526,252.05999994278,4,3,0,0.28880722710708,169,5
4,7,127.706000328064,5.78299999237061,7,0,0,0.556102283781624,7,3472.29399967194,488.577999830246,1,6,0,0.176792713858721,169,4
5,8,453.501000404358,21.9489998817444,8,0,0,0.332820522258877,8,3146.49899959564,140.825499892235,6,1,1,0.388326503131127,169,3
6,4,53.048999786377,3.79749989509583,4,0,0,0.692203785175738,4,3546.95100021362,854.40750002861,0,4,0,0.298866642912566,169,3
7,10,2091.85899996758,81.9055000543594,6,4,0,0.213454171021725,10,1508.14100003242,122.434000134468,8,2,0,0.168158547082898,169,2
8,6,98.5469996929169,7.96950006484985,6,0,0,0.281585783271256,6,3501.45300030708,290.418500065804,3,3,0,0.311522276086922,169,1
9,5,71.1560001373291,5.17400002479553,5,0,0,0.367541314057519,5,3528.84399986267,521.299000024796,1,4,0,0.284828637366624,169,1
10,8,185.607999324799,3.869500041008,8,0,0,0.34433231057764,8,3414.3920006752,193.936000108719,6,1,1,0.451113058340645,169,1
11,11,1425.37000060081,44.933000087738,10,1,0,0.343285065883517,10,2174.62999939919,197.826999902725,6,4,0,0.176418592737175,169,1
12,6,388.813999891281,4.18499994277954,6,0,0,0.536095237118119,6,3211.18600010872,315.166999936104,3,3,0,0.313066864071927,169,1
13,7,317.188000440598,4.70100021362305,7,0,0,0.490113855621227,7,3282.8119995594,233.657999992371,5,2,0,0.281444750854066,169,1
14,15,895.647999763489,13.8550000190735,15,0,0,0.207889817031044,15,2704.35200023651,66.4219999313354,11,4,0,0.144412606048606,169,6
15,1,2.56599998474121,2.56599998474121,1,0,0,1,1,3597.43400001526,3597.43400001526,0,0,1,1,169,6
1,2,13.2959997653961,6.64799988269806,2,0,0,0.557273415146055,2,3586.7040002346,1793.3520001173,0,1,1,0.579304988033776,171,4
2,1,17.5540001392365,17.5540001392365,1,0,0,1,1,3582.44599986076,3582.44599986076,0,0,1,1,171,5
